ingresos,egresos,activos,pasivos,vol_trans,a_econ,edad,anos_afil,genero,estado_civil,ocupacion,nivel_estudio,tipo_vivienda,estrato,num_hijos,personas_cargo,special_test_1
13253750,8500000,457219000,40000000,3976125,A2,52,24.1,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,ARRENDADA,E5,3,3,2.069238901
2895366,1500000,84900000,35000000,868609,A2,52,1.4,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,1.08698741
6664724,4919000,184589026,113099000,1999417,A2,52,8.3,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.04227099556
1400000,700000,20000000,0,420000,A2,52,1.3,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,4,1,2.081311771
20000000,2850000,166745000,10000000,6000000,A4,52,2.2,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E5,0,1,0.04339775578
1200000,600000,35600000,10000000,360000,A6,51,5.2,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,3,3,3.000440833
5300000,2030000,37657604,600000,1590000,A4,52,1,M,UNION_LIBRE,INDEPENDIENTE,UNIVERSITARIO,ARRENDADA,E2,3,4,2.03494923
6590000,2500000,160000000,10000000,1977000,A2,51,9,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,3,2.034821797
4300000,2300000,0,0,1290000,A2,51,22.1,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,2,1.072452619
3450000,2200000,10000000,4000000,1035000,A2,52,0.6,M,CASADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,3,1,1.00460454
7000000,4000000,110000000,3000000,2100000,A4,50,5.6,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E5,3,3,3.055029424
2400000,800000,20000000,1000000,720000,A2,52,1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.002103833
6115000,1480000,215307509,83000000,1834500,A2,50,10.5,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,4,3,2.093596622
2889274,1000000,15000000,28000000,866782,A2,49,2.7,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.006437276
2497474,1365000,232358000,42286000,749242,A2,49,13,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,1,1.093920859
6200000,5000000,102000000,0,1860000,A2,48,10.1,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,3,3.050639813
7467239,4631000,50000000,50000000,2240171,A2,49,14,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,3,2.037609746
7312583,3000000,288000000,26300000,2193774,A2,48,18.8,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,3,1.059153422
5798179,2876000,80000000,49700000,1739453,A2,50,3.3,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,5,4,3.058284523
8000000,3000000,100000000,0,2400000,A2,48,2.3,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,3,1,0.08931315441
25000000,8643000,358766888,116000000,7500000,A2,46,15.4,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E6,2,1,2.05246351
1250000,700000,4000000,3140000,375000,A2,45,9.9,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,3,3,1.004298443
4308000,1050000,114270000,0,1292400,A4,44,3.1,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,ARRENDADA,E3,1,1,3.035095924
14637000,6500000,385305474,72709000,4391100,A4,43,9.4,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,1,1,1.076991159
17500000,13781000,427240105,289000000,5250000,A4,44,17.4,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,2,3,3.048220799
3279950,2100000,130000000,65000000,983985,A2,43,12.7,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,0.07427964786
2900000,853000,9000000,3000000,870000,A2,43,8.7,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,3,3.057885872
4094811,900000,2500000,0,1228443,A2,41,5.3,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,2,3,2.099570547
4300000,1000000,254000000,0,1290000,A2,41,0.2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,1,1.029246518
6000000,3000000,990000000,100000,1800000,A2,42,5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,0,0,0.07761790425
2600000,900000,0,0,780000,A2,34,7.7,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,0.05267488067
5150000,2186930,80000000,17262000,1545000,A2,36,6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.050251752
3235000,800000,6000000,6000000,970500,A2,34,2.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,2,1.004744631
2500000,1620000,125000000,2000000,750000,A2,34,0.3,M,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E3,2,3,2.014185927
3425000,1210000,8000000,5700000,1027500,A2,34,7.3,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.06711677386
2809000,1300000,45000000,33000000,842700,A2,34,2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,1.072807617
6000000,5200000,300000000,110000000,1800000,A2,33,0.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,3.093637261
2000000,922000,0,0,600000,A2,33,8.4,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.092698757
2697467,1600000,40000000,3000000,809240,A2,32,2.1,M,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E4,0,0,0.01136716854
1500000,900000,4500000,130000,450000,A2,32,1.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E3,0,0,0.05261205614
3324000,870000,1258771,9000000,997200,A2,31,1.9,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,0.06480145176
1434640,662000,16250000,0,430392,A2,31,1.4,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E2,0,0,0.04772206402
4000000,2100000,90000000,10000000,1200000,A2,44,2.8,M,CASADO,EMPLEADO,DOCTORADO,PROPIA,E3,1,2,1.064192423
4500000,2600000,56500000,1600000,1350000,A2,46,6.6,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,1,1,3.065194406
3721614,1750000,32800000,26263000,1116484,A2,46,6.5,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,0,1.078679208
11617879,1045000,373020000,0,3485363,A2,41,0.3,F,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,2.078463903
1300000,250000,30400000,0,390000,A2,40,4.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,3.022834688
6011587,2800000,91000000,0,1803476,A2,40,10.6,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,2,0.01708499719
3800000,1300000,75000000,20000000,1140000,A2,39,3.6,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,2,1,1.021276468
5000000,4000000,263000000,87000000,1500000,A2,39,10.2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,1,2,3.056615537
6700000,2600000,220000000,13000000,2010000,A6,65,27.1,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,4,2,1.000148699
10166978,1800000,101130000,12000000,3050093,A2,49,7.8,M,CASADO,EMPLEADO,ESPECIALIZACION,ARRENDADA,E4,2,1,2.038717629
3700000,2517942,139345922,62352293,1110000,A2,57,25.1,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,1,3.046566615
22000000,18000000,527169000,168990000,6600000,A2,49,11.5,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,3,3,3.075506953
1200000,942847,10000000,4181000,360000,A2,36,0.7,M,SOLTERO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E3,0,1,0.09752590777
3800000,1500000,90000000,50000000,1140000,A2,59,6.6,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,PROPIA,E4,4,4,0.01415454247
0,0,3300000,500000,0,A2,62,11.5,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,3,1,0.06831413825
14049508,2400000,425000000,65000000,4214852,A2,56,2,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,3,2.037842719
3070000,1300000,130000000,1500000,921000,A6,54,5.1,M,CASADO,PENSIONADO,TECN-TECNOL,PROPIA,E4,1,2,0.007121594399
2310000,1500000,15000000,0,693000,A2,51,5.6,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,2,2.057399543
6500000,2550000,175000000,85000000,1950000,A2,37,7.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,4,2,3.067334113
3893500,1138427,86241821,6483608,1168050,A2,37,3.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,1,0.004283755641
40000000,12600000,700000000,220000000,12000000,A2,37,1,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,PROPIA,E5,1,1,0.0219005976
0,550000,0,0,0,A4,37,8.1,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,0,1,3.070064868
9600000,3075000,152210211,15000000,2880000,A4,58,19.4,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,2,2,3.005203066
4084345,2400000,114000000,110000000,1225303,A2,50,8.7,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,3,0.0501407205
11557670,6004080,402985070,141557000,3467301,A2,45,13.2,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,1.057017248
3300000,1194000,29000000,10,990000,A2,44,3.5,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,3,3,2.040157451
5000000,2600000,250000000,50000000,1500000,A2,59,22.9,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,3,1,1.060436905
3902750,2000000,10000000,8530000,1170825,A2,59,20.9,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,1,2.002444548
16260322,2906000,109492588,17115000,4878096,A2,59,21.7,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,3,1,1.011045184
18000000,6000000,5112000000,6000000,5400000,A2,56,17.4,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,3,1.066750185
0,0,65000000,25000000,0,A2,53,4.7,M,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E5,2,2,0.02815150737
4885000,700000,100000000,1000000,1465500,A2,52,0.2,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,5,5,1.054659851
4340000,2500000,352000000,0,1302000,A6,85,19.3,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,1,2,2.020572618
6000000,2700000,359298000,8000000,1800000,A6,87,40.2,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E5,3,0,0.02030382459
6386109,4000000,81000000,52000000,1915832,A2,37,0.5,F,CASADO,EMPLEADO,TECN-TECNOL,PROPIA,E3,2,4,3.04922159
3500000,2300000,0,0,1050000,A2,36,8.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,0,1,3.081306738
7827912,5000000,919681341,30000000,2348373,A6,80,31.1,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E6,3,0,2.08667873
7200000,4000000,500000000,3000000,2160000,A2,74,29,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,1,1.073405156
17000000,7831000,1188000000,60000000,5100000,A6,76,44.7,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E6,1,1,0.05995351387
5500000,4000000,500000000,50000000,1650000,A6,75,4.7,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E3,1,1,3.099756719
8890435,2056000,72000000,47546000,2667130,A6,74,39.8,M,DIVORCIADO,PENSIONADO,UNIVERSITARIO,FAMILIAR,E6,2,0,0.07680677481
14309122,3021000,212854305,44976000,4292736,A2,75,21,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E5,2,0,0.06168704205
7175000,3678000,270000000,82000000,2152500,A2,73,42.3,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,4,1,0.07828761338
7700000,3000000,273600000,0,2310000,A2,72,22.7,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,1,3.051468302
12700000,5500000,780000000,90671000,3810000,A2,71,22.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,4,1,3.030549547
14000000,6700000,330000000,60000000,4200000,A6,77,45.3,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E3,3,0,2.059695973
10450000,4450000,383400000,60000000,3135000,A4,70,13.2,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E4,3,1,0.06754569557
9568000,1500000,1101792000,164600000,2870400,A5,72,35.5,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E5,3,0,0.0999279304
18024333,5734000,769403000,3600000,5407299,A6,70,28.7,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E6,3,0,2.022862823
17746308,9770000,566504000,39033000,5323892,A2,69,13.4,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,3,2,3.081472769
4315341,2147123,345639556,42915766,1294602,A6,70,31.2,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,3,1,0.04373933971
8869215,2720000,330000000,31050000,2660764,A6,70,15.2,M,CASADO,PENSIONADO,UNIVERSITARIO,FAMILIAR,E5,4,2,0.06756182394
18831000,10000000,445690000,60000000,5649300,A6,68,28.1,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E5,4,0,1.063222415
19751885,2630000,200000000,10645000,5925565,A2,69,15.3,M,CASADO,EMPLEADO,BACHILLERATO,PROPIA,E3,3,0,3.040612027
5251041,2868432,571000000,68380150,1575312,A6,68,29.3,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E3,3,0,3.017454601
13553555,7485000,302704275,72937000,4066066,A6,67,13.6,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,3,0,1.058884445
5204308,1795000,202973445,35920000,1561292,A6,68,20.4,M,CASADO,PENSIONADO,UNIVERSITARIO,FAMILIAR,E3,2,0,1.03424044
5610000,1500000,620000000,0,1683000,A6,67,31.2,M,SOLTERO,PENSIONADO,UNIVERSITARIO,FAMILIAR,E3,0,1,1.029565954
9133152,4300000,274000000,30000000,2739945,A2,67,24.8,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,4,3.08632876
7000000,4200000,309000000,17000000,2100000,A2,68,31.1,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,3,2.04214913
3000000,2000000,368000000,1500000,900000,A2,67,0.9,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E4,2,1,2.098256453
10637046,5000000,0,0,3191113,A2,66,2.4,M,CASADO,EMPLEADO,UNIVERSITARIO,ARRENDADA,E5,3,1,0.002958223181
6068660,3065000,389812645,15500000,1820598,A2,66,1.4,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,2.019134742
10000000,3431000,324000000,11700000,3000000,A4,65,4.6,M,DIVORCIADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,3,1,2.086766544
3000000,800000,107000000,0,900000,A4,65,0.7,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E5,0,0,2.025419052
8352635,3700000,8000000,30000000,2505790,A2,65,9.4,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,1,3.074673445
2226927,950000,293000000,5000000,668078,A6,65,4.7,M,VIUDO,PENSIONADO,DOCTORADO,PROPIA,E6,3,4,2.097488814
9500000,7000000,130500000,20000000,2850000,A2,64,31.1,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,3,3,1.078756589
3174200,1300000,104800000,1600000,952260,A2,64,2.8,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,3,0.02177359307
6000000,4000000,24553594,0,1800000,A2,64,29.5,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,1,0.06348791844
11789547,3680000,10000000,30000000,3536864,A2,63,23.5,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,1,0.006197218528
2700000,1800000,70000000,1200000,810000,A2,64,22.6,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,2,3.0614994
2000000,2500000,40000000,50000000,600000,A6,63,3,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E3,3,2,1.060871623
8000000,4300000,96000000,5000000,2400000,A2,63,31.1,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,0.04700724662
6500000,1500000,400000000,0,1950000,A2,64,0.3,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,2,1,2.088257332
16600000,8500000,550000000,160000000,4980000,A4,62,7.6,M,CASADO,INDEPENDIENTE,ESPECIALIZACION,PROPIA,E5,3,3,2.074051
21468670,5300000,424290000,80000000,6440601,A2,62,23.5,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,3,2,2.047417682
3500000,1000000,100000000,1000000,1050000,A2,63,1.1,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,2,2,0.008676480911
12000000,5000000,1238784000,30000000,3600000,A2,62,31.1,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,3,1,1.005528991
9500000,4500000,0,0,2850000,A2,62,28.7,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,4,3,3.084289318
11046976,3700000,106000000,8000000,3314092,A2,61,31.2,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,3,3,1.06646907
3200000,800000,500000000,0,960000,A2,59,0.4,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,0,2.087628382
2700000,2200000,20000000,0,810000,A2,61,0.7,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,1,2,1.071091619
2700000,1000000,42000000,7000000,810000,A2,59,3.7,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,1,3.039156125
8000000,2000000,20000000,0,2400000,A2,59,2.1,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E5,3,2,3.096704223
8330762,3082000,802000000,9000000,2499228,A2,59,26.2,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,1,1,0.06613546544
8019643,4260000,0,0,2405892,A5,61,13.9,M,CASADO,PENSIONADO,UNIVERSITARIO,PROPIA,E5,1,0,3.044302764
24000000,4000000,163825000,82700000,7200000,A4,58,15.2,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E3,2,3,0.07926055964
6500000,2000000,76383000,50000000,1950000,A4,58,25,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E3,3,1,2.091275318
7367100,4250000,545000000,168000000,2210130,A4,38,4.8,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E5,2,1,1.054431397
6800000,2500000,490000000,32000000,2040000,A4,38,4.8,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,ARRENDADA,E5,2,2,2.004573662
3622000,700000,2000000,0,1086600,A2,36,1.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,2,2.090109844
4230000,3100000,249441000,1800000,1269000,A2,62,23.9,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,4,2.054760728
25000000,15000000,165000000,22700000,7500000,A2,58,7.8,M,UNION_LIBRE,EMPLEADO,ESPECIALIZACION,PROPIA,E3,4,4,2.057667436
14000000,5500000,376000000,20000000,4200000,A2,54,11.4,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E5,3,2,1.044877498
10000000,6000000,44000000,6000000,3000000,A2,50,3.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E6,2,3,0.08723281907
0,0,349000000,50000000,0,A2,48,3.4,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,4,2.069732962
7000000,2000000,217000000,3000000,2100000,A2,35,1.2,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,1,2,1.034769476
6690000,2125000,230000000,20000000,2007000,A2,56,19.7,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,6,2,3.051005934
1800000,1300000,0,0,540000,A2,31,0.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,3.057461932
9100000,5450000,703467875,230000000,2730000,A2,67,13.8,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E4,2,2,0.05145769592
3100000,930000,0,0,930000,A2,42,4.3,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,2,1.083961388
4452557,3600000,45000000,7000000,1335767,A2,57,24.5,M,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,5,5,3.057589553
5000000,2500000,0,0,1500000,A2,54,22.6,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,PROPIA,E3,3,3,1.003639304
3667700,1318000,51900000,9603000,1100310,A2,41,2,M,DIVORCIADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,2,1,0.03423955643
2261440,350000,119200000,14916505,678432,A2,37,7,M,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,3.014720198
2900000,550000,100000000,0,870000,A2,56,0.3,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,3.09689786
2500000,900000,40000000,0,750000,A4,31,0.1,M,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E1,0,1,3.065012468
1600000,700000,90000000,6000000,480000,A2,50,1.1,M,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,3,1,2.017930223
3400000,2600000,75000000,34000000,1020000,A2,62,11.1,M,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,5,5,1.090928818
6400000,5000000,1000000,500000,1920000,A2,60,20.7,M,CASADO,EMPLEADO,ESPECIALIZACION,PROPIA,E3,2,3,1.081434438
13600000,2989000,165000000,1189000,4080000,A4,52,9.7,M,CASADO,INDEPENDIENTE,UNIVERSITARIO,PROPIA,E2,4,4,2.010585459
5900000,2400000,81000000,77000000,1770000,A2,43,15.1,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,0.02811454423
1500000,389000,27000000,991000,450000,A2,36,1.1,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E3,2,1,3.054991896
1183442,470000,11300000,16000000,355032,A2,35,0.5,M,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.086342893
3329040,3180000,22000000,139000000,998712,A6,63,2.5,M,CASADO,PENSIONADO,UNIVERSITARIO,ARRENDADA,E5,2,2,0.02769084547
0,0,201000000,125000000,0,A2,45,11.1,M,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E3,1,2,1.068490234
6313413,2984000,71000000,484000,1894023,A6,86,30.2,M,CASADO,PENSIONADO,ESPECIALIZACION,PROPIA,E6,1,1,0.06768040759
7497033,3250000,118000000,10000000,2249109,A2,53,10.4,M,CASADO,EMPLEADO,ESPECIALIZACION,FAMILIAR,E5,4,2,0.02263921692
2483000,450000,20000000,5600000,744900,A2,23,0.6,M,UNION_LIBRE,EMPLEADO,TECN-TECNOL,FAMILIAR,E2,0,2,1.053048306
1050000,310000,9000000,0,315000,A2,30,1.7,M,SOLTERO,EMPLEADO,TECN-TECNOL,FAMILIAR,E1,0,0,0.06895679805
1804000,750000,4000000,1600000,541200,A2,28,0.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,3.023470666
4500000,500000,0,0,1350000,A2,28,4.5,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,2.017286203
2900000,400000,19500000,0,870000,A2,27,1.5,F,CASADO,EMPLEADO,UNIVERSITARIO,PROPIA,E3,0,0,2.018575448
2984000,1000000,0,0,895200,A2,26,3.2,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,1.057929331
1600000,300000,15000000,100000,480000,A2,21,0.4,F,UNION_LIBRE,EMPLEADO,TECN-TECNOL,FAMILIAR,E2,0,0,1.02614332
1600000,400000,2000000,6000000,480000,A2,27,0.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,2.041125507
1200000,450000,0,0,360000,A2,26,1.9,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.009216404
1630000,320000,20000000,100000,489000,A2,29,0.6,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,0.01239277732
3500000,350000,70000000,100000,1050000,A2,28,0.6,M,SOLTERO,EMPLEADO,UNIVERSITARIO,PROPIA,E2,0,0,1.034407984
2500000,400000,6000000,0,750000,A2,26,1.4,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.050683015
4100000,880000,0,0,1230000,A2,29,4.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E2,0,0,3.055053913
3500000,540000,10000000,1000000,1050000,A2,27,1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.064212292
1434640,300000,39500000,0,430392,A2,30,0.7,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,0,0,3.012319149
1750000,500000,10000000,2000000,525000,A2,30,0.2,F,CASADO,EMPLEADO,TECN-TECNOL,FAMILIAR,E2,1,1,2.034863121
1210000,300000,20000000,0,363000,A2,29,1.7,F,CASADO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,1,0.004970447632
1800000,400000,0,0,540000,A2,29,4.1,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,0.06621534101
1736000,330000,8000000,0,520800,A2,29,4.1,F,UNION_LIBRE,EMPLEADO,UNIVERSITARIO,FAMILIAR,E3,1,0,1.044248953
0,1350000,75000000,33000000,0,A4,28,2.1,M,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E4,0,0,1.08254755
0,900000,162500000,0,0,A4,28,4.7,M,SOLTERO,INDEPENDIENTE,TECN-TECNOL,FAMILIAR,E4,0,0,0.05412404424
5600000,900000,181315000,0,1680000,A4,28,4.2,F,SOLTERO,INDEPENDIENTE,UNIVERSITARIO,FAMILIAR,E5,0,0,3.046561158
1150000,400000,38000000,100000,345000,A2,26,0.6,F,SOLTERO,EMPLEADO,UNIVERSITARIO,FAMILIAR,E4,0,0,2.099182475
